CustomerID,Recency,Frequency,Monetary,Frequency_log,Monetary_log,Cluster,Segment
16731,648,1,170.3,0.6931471805599453,5.143416405330075,4,Needs Attention
16732,32,4,4387.64,1.6094379124341003,8.386774663084227,2,Loyal Customers
16733,530,1,259.68,0.6931471805599453,5.56329360146418,4,Needs Attention
16734,52,3,646.76,1.3862943611198906,6.473520257377859,1,At Risk
16735,79,14,6217.41,2.70805020110221,8.735269526045427,0,Champions
16736,506,5,2956.56,1.791759469228055,7.992119883051658,3,Potential Loyalists
16737,53,2,835.1999999999999,1.0986122886681098,6.728867818922464,1,At Risk
16738,298,1,3.75,0.6931471805599453,1.55814461804655,4,Needs Attention
16739,177,2,786.43,1.0986122886681098,6.6687744778600475,1,At Risk
16740,395,1,226.91,0.6931471805599453,5.42895081418324,4,Needs Attention
16741,625,1,173.06,0.6931471805599453,5.159400067361368,4,Needs Attention
16742,47,14,2799.87,2.70805020110221,7.937685362187323,0,Champions
16743,29,14,4212.15,2.70805020110221,8.345965865427807,0,Champions
16744,11,7,1291.91,2.0794415416798357,7.164650770780832,2,Loyal Customers
16745,87,17,7180.7,2.8903717578961645,8.87929140281919,0,Champions
16746,5,42,18046.75,3.7612001156935624,9.800776302251492,0,Champions
16747,38,2,836.06,1.0986122886681098,6.729895752508072,1,At Risk
16748,18,14,3637.33,2.70805020110221,8.199280064145107,0,Champions
16749,591,2,4157.88,1.0986122886681098,8.333001086236969,3,Potential Loyalists
16750,45,5,623.93,1.791759469228055,6.437639643463933,2,Loyal Customers
16751,31,1,1764.72,0.6931471805599453,7.476313818197086,1,At Risk
16752,373,1,207.5,0.6931471805599453,5.339939041238856,4,Needs Attention
16753,58,1,223.92000000000002,0.6931471805599453,5.415744783424001,1,At Risk
16754,372,29,55017.03,3.4011973816621555,10.915416228675786,0,Champions
16755,114,7,2864.68,2.0794415416798357,7.9605609482813655,2,Loyal Customers
16756,215,7,1312.3700000000001,2.0794415416798357,7.180351632015874,2,Loyal Customers
16757,319,2,270.48,1.0986122886681098,5.603888471835558,3,Potential Loyalists
16758,65,1,369.34000000000003,0.6931471805599453,5.91442150260967,1,At Risk
16759,8,3,789.79,1.3862943611198906,6.673032445794151,1,At Risk
16760,430,1,228.0,0.6931471805599453,5.43372200355424,4,Needs Attention
16761,97,1,316.62,0.6931471805599453,5.760855699682501,1,At Risk
16762,20,3,1207.24,1.3862943611198906,7.096920034258086,2,Loyal Customers
16763,199,2,964.6999999999999,1.0986122886681098,6.872853226972872,1,At Risk
16764,4,13,2790.9500000000003,2.6390573296152584,7.934495555412452,0,Champions
16765,294,2,454.75,1.0986122886681098,6.121944413558772,3,Potential Loyalists
16766,273,2,1145.6,1.0986122886681098,7.044556320474283,3,Potential Loyalists
16767,31,15,8056.76,2.772588722239781,8.994390881242214,0,Champions
16768,48,9,1698.57,2.302585092994046,7.438130556872822,2,Loyal Customers
16769,260,4,1117.05,1.6094379124341003,7.019341375434155,3,Potential Loyalists
16770,58,9,1778.93,2.302585092994046,7.484329316670153,2,Loyal Customers
16771,33,10,3949.6,2.3978952727983707,8.2816227450939,2,Loyal Customers
16772,423,3,3698.0499999999997,1.3862943611198906,8.2158313089079,3,Potential Loyalists
16773,57,3,421.24,1.3862943611198906,6.045573872755014,1,At Risk
16774,68,8,1567.48,2.1972245773362196,7.357862276513416,2,Loyal Customers
16775,10,16,2820.84,2.833213344056216,7.945144433427656,0,Champions
16776,60,2,592.51,1.0986122886681098,6.38605406310744,1,At Risk
16777,80,5,1292.18,1.791759469228055,7.164859580219777,2,Loyal Customers
16778,74,2,245.94,1.0986122886681098,5.509145392139597,1,At Risk
16779,2,53,32809.03,3.9889840465642745,10.39848954031011,0,Champions
16780,100,3,596.4,1.3862943611198906,6.392586905782009,1,At Risk
16781,372,2,623.0,1.0986122886681098,6.436150368369428,3,Potential Loyalists
16782,10,38,9636.12,3.6635616461296463,9.173377587781648,0,Champions
16783,437,1,391.95,0.6931471805599453,5.973682377312184,4,Needs Attention
16784,20,5,892.33,1.791759469228055,6.794956053486548,2,Loyal Customers
16785,410,1,533.78,0.6931471805599453,6.281855447370681,4,Needs Attention
16786,394,1,51.839999999999996,0.6931471805599453,3.9672684796541247,4,Needs Attention
16787,398,4,1017.53,1.6094379124341003,6.926115690314069,3,Potential Loyalists
16788,123,5,1928.93,1.791759469228055,7.565239011811128,2,Loyal Customers
16789,8,1,80.8,0.6931471805599453,4.404277243608702,1,At Risk
16790,4,6,1545.6200000000001,1.9459101490553132,7.343827183683202,2,Loyal Customers
16791,29,15,3957.63,2.772588722239781,8.28365328479474,0,Champions
16792,282,5,623.46,1.791759469228055,6.436887276273271,3,Potential Loyalists
16793,57,1,243.84,0.6931471805599453,5.500604935982869,1,At Risk
16794,1,15,2052.7,2.772588722239781,7.627398323346047,0,Champions
16795,365,3,2062.41,1.3862943611198906,7.6321152330246,3,Potential Loyalists
16796,89,1,305.62,0.6931471805599453,5.725609195882308,1,At Risk
16797,393,5,1802.02,1.791759469228055,7.4972183157652,3,Potential Loyalists
16798,554,3,841.16,1.3862943611198906,6.735970019943069,3,Potential Loyalists
16799,432,2,452.78000000000003,1.0986122886681098,6.117612499095993,3,Potential Loyalists
16800,11,1,1162.65,0.6931471805599453,7.0593168957906745,1,At Risk
16801,163,4,1594.23,1.6094379124341003,7.374773205449993,2,Loyal Customers
16802,679,2,582.61,1.0986122886681098,6.369232951525817,4,Needs Attention
16803,65,1,332.3,0.6931471805599453,5.8090429853136945,1,At Risk
16804,23,3,536.99,1.3862943611198906,6.287839972628443,1,At Risk
16805,174,5,1091.34,1.791759469228055,6.996077463155199,2,Loyal Customers
16806,103,4,762.16,1.6094379124341003,6.63746770785911,2,Loyal Customers
16807,143,6,2123.88,1.9459101490553132,7.661470609175758,2,Loyal Customers
16808,99,2,288.42,1.0986122886681098,5.667878920309847,1,At Risk
16809,23,9,1727.43,2.302585092994046,7.454968761000411,2,Loyal Customers
16810,192,2,842.0400000000001,1.0986122886681098,6.737014406460975,1,At Risk
16811,5,2,547.07,1.0986122886681098,6.3064030160165885,1,At Risk
16812,361,4,2392.0,1.6094379124341003,7.780303087908373,3,Potential Loyalists
16813,8,10,1652.18,2.3978952727983707,7.410455984814581,2,Loyal Customers
16814,14,36,11924.85,3.6109179126442243,9.386463592042324,0,Champions
16815,454,2,406.02,1.0986122886681098,6.008862324284403,4,Needs Attention
16816,103,4,417.06,1.6094379124341003,6.035624962893636,1,At Risk
16817,3,13,2560.7,2.6390573296152584,7.84842637958167,2,Loyal Customers
16818,11,11,3349.57,2.4849066497880004,8.116885759599102,2,Loyal Customers
16819,465,2,182.59,1.0986122886681098,5.212705010472114,4,Needs Attention
16820,96,1,497.61,0.6931471805599453,6.211824227045576,1,At Risk
16821,382,1,113.35,0.6931471805599453,4.73926392046879,4,Needs Attention
16822,686,1,181.39,0.6931471805599453,5.206147251575906,4,Needs Attention
16823,227,7,2243.09,2.0794415416798357,7.716055372790196,2,Loyal Customers
16824,16,3,686.24,1.3862943611198906,6.532683576193766,1,At Risk
16825,39,5,1826.89,1.791759469228055,7.5109175751488,2,Loyal Customers
16826,51,1,341.7,0.6931471805599453,5.836855428880563,1,At Risk
16827,393,5,392.13,1.791759469228055,5.974140345974778,3,Potential Loyalists
16828,93,2,128.5,1.0986122886681098,4.863680881139593,1,At Risk
16829,157,2,513.32,1.0986122886681098,6.2428456398334315,1,At Risk
16830,39,4,1207.5,1.6094379124341003,7.097135200143538,2,Loyal Customers
16831,565,1,91.8,0.6931471805599453,4.530446639792155,4,Needs Attention
16832,184,5,417.61,1.791759469228055,6.036939698880882,1,At Risk
16833,1,6,2409.04,1.9459101490553132,7.787398623857337,2,Loyal Customers
16834,228,2,898.96,1.0986122886681098,6.8023503178921825,3,Potential Loyalists
16835,128,6,1456.66,1.9459101490553132,7.284587689215029,2,Loyal Customers
16836,40,4,782.37,1.6094379124341003,6.663605125885249,2,Loyal Customers
16837,31,11,3170.98,2.4849066497880004,8.062111277564622,2,Loyal Customers
16838,197,4,1159.61,1.6094379124341003,7.0567010079523715,2,Loyal Customers
16839,9,44,21758.25,3.8066624897703196,9.987794233464117,0,Champions
16840,603,2,139.85,1.0986122886681098,4.947695494322382,4,Needs Attention
16841,37,12,4006.06,2.5649493574615367,8.295813084319896,0,Champions
16842,101,3,1264.19,1.3862943611198906,7.142977587511544,2,Loyal Customers
16843,43,35,19571.43,3.58351893845611,9.881877222329129,0,Champions
16844,563,2,614.34,1.0986122886681098,6.4221749605721845,3,Potential Loyalists
16845,618,1,253.88,0.6931471805599453,5.540792846161739,4,Needs Attention
16846,50,3,842.41,1.3862943611198906,6.737453198012385,1,At Risk
16847,43,2,614.89,1.0986122886681098,6.423068376159172,1,At Risk
16848,53,4,1411.62,1.6094379124341003,7.2532014151642725,2,Loyal Customers
16849,187,1,124.57,0.6931471805599453,4.8328633720008725,1,At Risk
16850,334,1,332.41,0.6931471805599453,5.809372963868082,4,Needs Attention
16851,4,3,342.45,1.3862943611198906,5.839041540659891,1,At Risk
16852,10,2,144.91000000000003,1.0986122886681098,4.982989993275932,1,At Risk
16854,417,2,1408.96,1.0986122886681098,7.251316614175486,3,Potential Loyalists
16855,24,2,328.4,1.0986122886681098,5.79727281774354,1,At Risk
16856,15,3,358.49,1.3862943611198906,5.884686360362535,1,At Risk
16857,443,1,352.8,0.6931471805599453,5.8687317817256845,4,Needs Attention
16858,369,10,4292.59,2.3978952727983707,8.364878491812021,3,Potential Loyalists
16859,145,7,1932.41,2.0794415416798357,7.567040562252569,2,Loyal Customers
16860,453,3,1610.62,1.3862943611198906,7.38499516326749,3,Potential Loyalists
16861,60,5,946.59,1.791759469228055,6.8539219192530085,2,Loyal Customers
16862,547,4,662.33,1.6094379124341003,6.497272603912174,3,Potential Loyalists
16863,31,3,834.27,1.3862943611198906,6.727755025876859,1,At Risk
16864,434,2,409.25,1.0986122886681098,6.0167667299702,3,Potential Loyalists
16865,402,1,130.95,0.6931471805599453,4.882423062949333,4,Needs Attention
16866,141,3,207.73999999999998,1.3862943611198906,5.341089458391906,1,At Risk
16867,690,1,76.74000000000001,0.6931471805599453,4.353369925424078,4,Needs Attention
16868,394,3,384.56,1.3862943611198906,5.954696822915768,3,Potential Loyalists
16869,23,4,817.12,1.6094379124341003,6.707009025109966,2,Loyal Customers
16870,469,1,450.15999999999997,0.6931471805599453,6.111822043771716,4,Needs Attention
16871,22,6,2812.34,1.9459101490553132,7.942127668587332,2,Loyal Customers
16872,77,6,1213.13,1.9459101490553132,7.101783049906128,2,Loyal Customers
16873,5,12,14617.39,2.5649493574615367,9.590035604120759,0,Champions
16874,379,1,209.89000000000001,0.6931471805599453,5.351336670523673,4,Needs Attention
16875,67,11,4234.53,2.4849066497880004,8.351263746835542,0,Champions
16876,404,1,136.01,0.6931471805599453,4.920053915865017,4,Needs Attention
16877,12,6,846.62,1.9459101490553132,6.742432422151628,2,Loyal Customers
16878,84,1,13.3,0.6931471805599453,2.6602595372658615,1,At Risk
16880,31,8,1813.21,2.1972245773362196,7.503405390237089,2,Loyal Customers
16881,67,1,414.71999999999997,0.6931471805599453,6.030011956720221,1,At Risk
16882,67,3,705.12,1.3862943611198906,6.559785194721083,1,At Risk
16883,187,19,2246.06,2.995732273553991,7.717377974098523,0,Champions
16884,38,4,1070.97,1.6094379124341003,6.977253356164531,2,Loyal Customers
16885,15,4,684.6,1.6094379124341003,6.53029436728357,2,Loyal Customers
16886,456,1,134.0,0.6931471805599453,4.90527477843843,4,Needs Attention
16887,35,3,658.17,1.3862943611198906,6.490981467850926,1,At Risk
16888,401,3,434.2,1.3862943611198906,6.0758056955417326,3,Potential Loyalists
16889,195,6,2526.65,1.9459101490553132,7.835045296314661,2,Loyal Customers
16890,477,3,285.41,1.3862943611198906,5.657424350678052,4,Needs Attention
16891,2,11,1727.94,2.4849066497880004,7.455263782941192,2,Loyal Customers
16892,1,7,754.75,2.0794415416798357,6.627710633659567,2,Loyal Customers
16893,367,2,249.89000000000001,1.0986122886681098,5.525014596061544,4,Needs Attention
16894,502,3,1306.96,1.3862943611198906,7.17622395050978,3,Potential Loyalists
16895,65,5,1102.9,1.791759469228055,7.006604643024306,2,Loyal Customers
16896,555,1,103.95,0.6931471805599453,4.653484046266642,4,Needs Attention
16897,299,2,289.78,1.0986122886681098,5.672566967503279,1,At Risk
16898,26,5,885.21,1.791759469228055,6.786953942836231,2,Loyal Customers
16899,8,8,1695.77,2.1972245773362196,7.436481722754711,2,Loyal Customers
16900,17,3,887.11,1.3862943611198906,6.789095609194309,2,Loyal Customers
16901,729,1,204.26,0.6931471805599453,5.324277468217568,4,Needs Attention
16902,116,1,1706.88,0.6931471805599453,7.443008114269093,1,At Risk
16903,29,3,1041.75,1.3862943611198906,6.949616733077055,2,Loyal Customers
16904,4,21,4675.36,3.091042453358316,8.450275308507852,0,Champions
16905,5,17,4706.77,2.8903717578961645,8.456969614170678,0,Champions
16906,82,7,1410.92,2.0794415416798357,7.252705759224311,2,Loyal Customers
16907,29,9,1470.89,2.302585092994046,7.294302568235657,2,Loyal Customers
16908,722,1,252.59,0.6931471805599453,5.535718789608946,4,Needs Attention
16909,72,1,379.14,0.6931471805599453,5.940539605922692,1,At Risk
16910,4,8,1508.96,2.1972245773362196,7.3198384393918765,2,Loyal Customers
16911,636,2,255.25,1.0986122886681098,5.546153530452618,4,Needs Attention
16912,29,15,4460.51,2.772588722239781,8.403242552736327,0,Champions
16913,290,3,423.90999999999997,1.3862943611198906,6.051877381793223,3,Potential Loyalists
16914,36,1,183.76,0.6931471805599453,5.2190576855624045,1,At Risk
16915,9,11,1543.18,2.4849066497880004,7.342248304100646,2,Loyal Customers
16916,24,4,902.02,1.6094379124341003,6.8057447015659545,2,Loyal Customers
16917,277,2,1851.88,1.0986122886681098,7.524496464339457,3,Potential Loyalists
16918,50,16,3206.54,2.833213344056216,8.07325956718366,0,Champions
16919,156,24,4909.66,3.2188758248682006,8.499163631307002,0,Champions
16920,411,1,355.45,0.6931471805599453,5.876193977563638,4,Needs Attention
16921,61,3,409.21,1.3862943611198906,6.016669223693157,1,At Risk
16922,573,1,611.08,0.6931471805599453,6.416862992923597,4,Needs Attention
16923,12,32,13157.130000000001,3.4965075614664802,9.484795097518099,0,Champions
16924,21,3,829.89,1.3862943611198906,6.722497415455896,1,At Risk
16925,540,1,125.65,0.6931471805599453,4.841427376447684,4,Needs Attention
16926,371,5,1169.6100000000001,1.791759469228055,7.065280259448345,3,Potential Loyalists
16927,116,3,543.05,1.3862943611198906,6.299041154397021,1,At Risk
16928,80,29,3897.5299999999997,3.4011973816621555,8.268354837987456,0,Champions
16929,4,7,1295.39,2.0794415416798357,7.167338757569021,2,Loyal Customers
16930,26,3,378.89,1.3862943611198906,5.9398817371306265,1,At Risk
16931,5,23,5032.22,3.1780538303479458,8.523815217325113,0,Champions
16932,53,3,412.55,1.3862943611198906,6.024778426137916,1,At Risk
16933,1,9,3099.3,2.302585092994046,8.039254159984466,2,Loyal Customers
16934,55,6,2083.14,1.9459101490553132,7.642111579119762,2,Loyal Customers
16935,382,3,530.86,1.3862943611198906,6.276380296814793,3,Potential Loyalists
16936,26,2,548.29,1.0986122886681098,6.308626535194695,1,At Risk
16937,499,1,196.25,0.6931471805599453,5.284471959725984,4,Needs Attention
16938,9,9,6478.91,2.302585092994046,8.77646190036098,0,Champions
16939,489,3,433.85,1.3862943611198906,6.075001144035774,3,Potential Loyalists
16940,52,8,6427.66,2.1972245773362196,8.768521397380008,2,Loyal Customers
16941,612,1,33.0,0.6931471805599453,3.5263605246161616,4,Needs Attention
16942,13,9,1904.99,2.302585092994046,7.5527568376106675,2,Loyal Customers
16943,212,5,1299.49,1.791759469228055,7.170496395508893,2,Loyal Customers
16944,610,1,101.36,0.6931471805599453,4.628496011291588,4,Needs Attention
16945,22,33,8548.16,3.5263605246161616,9.053588311490355,0,Champions
16946,383,5,1222.04,1.791759469228055,7.109094841611854,3,Potential Loyalists
16947,236,5,955.21,1.791759469228055,6.8629775542004845,3,Potential Loyalists
16948,139,7,855.8100000000001,2.0794415416798357,6.7532161904006305,2,Loyal Customers
16949,4,6,1286.27,1.9459101490553132,7.160278975803028,2,Loyal Customers
16950,57,10,3541.77,2.3978952727983707,8.172664186021061,2,Loyal Customers
16951,135,3,1277.75,1.3862943611198906,7.153638317265837,2,Loyal Customers
16952,109,5,795.83,1.791759469228055,6.680641356164032,2,Loyal Customers
16953,30,1,20.8,0.6931471805599453,3.0819099697950434,1,At Risk
16954,1,20,6081.88,3.044522437723423,8.713233547017788,0,Champions
16955,185,6,1120.31,1.9459101490553132,7.022252923646991,2,Loyal Customers
16956,18,1,308.74,0.6931471805599453,5.735733235888028,1,At Risk
16957,239,2,416.64,1.0986122886681098,6.03461981742191,1,At Risk
16958,435,1,778.49,0.6931471805599453,6.658639859679173,3,Potential Loyalists
16959,87,1,117.35000000000001,0.6931471805599453,4.773646335959993,1,At Risk
16960,39,8,1990.88,2.1972245773362196,7.596834195366128,2,Loyal Customers
16961,116,3,794.56,1.3862943611198906,6.679046269195045,1,At Risk
16962,410,1,251.04,0.6931471805599453,5.529587805073855,4,Needs Attention
16963,187,1,110.55000000000001,0.6931471805599453,4.714472920878541,1,At Risk
16964,733,2,207.85,1.0986122886681098,5.341616290943184,4,Needs Attention
16965,227,1,201.19,0.6931471805599453,5.309207849379209,1,At Risk
16966,8,7,2154.97,2.0794415416798357,7.675996017275306,2,Loyal Customers
16967,189,1,319.02,0.6931471805599453,5.768383493840728,1,At Risk
16968,4,2,439.43,1.0986122886681098,6.087751522419478,1,At Risk
16969,39,3,650.41,1.3862943611198906,6.479139244274806,1,At Risk
16970,626,1,71.4,0.6931471805599453,4.282206299391671,4,Needs Attention
16971,38,1,357.21,0.6931471805599453,5.881119406601529,1,At Risk
16972,383,2,749.0,1.0986122886681098,6.620073206530356,3,Potential Loyalists
16973,386,1,127.0,0.6931471805599453,4.852030263919617,4,Needs Attention
16974,523,2,365.5,1.0986122886681098,5.903998521326706,4,Needs Attention
16975,423,3,926.12,1.3862943611198906,6.832083007026135,3,Potential Loyalists
16976,267,1,251.51999999999998,0.6931471805599453,5.5314904534994245,1,At Risk
16977,395,4,496.0,1.6094379124341003,6.208590026096629,3,Potential Loyalists
16978,78,3,768.88,1.3862943611198906,6.646234658546923,1,At Risk
16979,4,9,2859.74,2.302585092994046,7.958835611604893,2,Loyal Customers
16980,255,3,1422.8300000000002,1.3862943611198906,7.2611057028228485,3,Potential Loyalists
16982,61,1,384.06,0.6931471805599453,5.95339916630119,1,At Risk
16983,13,11,3490.5299999999997,2.4849066497880004,8.15809531454475,2,Loyal Customers
16984,88,9,10350.53,2.302585092994046,9.244889613855273,0,Champions
16985,17,23,10923.16,3.1780538303479458,9.298732129135914,0,Champions
16986,30,11,4129.79,2.4849066497880004,8.32622395095574,0,Champions
16987,3,11,2521.4,2.4849066497880004,7.832966108230851,2,Loyal Customers
16988,5,2,382.67,1.0986122886681098,5.949782808113339,1,At Risk
16989,7,6,1133.25,1.9459101490553132,7.033726918544073,2,Loyal Customers
16990,219,2,344.0,1.0986122886681098,5.84354441703136,1,At Risk
16991,421,1,1041.21,0.6931471805599453,6.949098737516397,3,Potential Loyalists
16992,11,13,5476.5,2.6390573296152584,8.608404071469621,0,Champions
16993,464,2,1950.9499999999998,1.0986122886681098,7.576584151890876,3,Potential Loyalists
16996,30,9,2123.61,2.302585092994046,7.661343535103169,2,Loyal Customers
16997,288,3,702.0,1.3862943611198906,6.555356891810665,3,Potential Loyalists
16998,150,5,402.0,1.791759469228055,5.998936561946683,1,At Risk
16999,23,2,484.82,1.0986122886681098,6.185838184926078,1,At Risk
17000,396,2,406.3,1.0986122886681098,6.009550014654367,3,Potential Loyalists
17001,1,19,6640.8,2.995732273553991,8.801138290071108,0,Champions
17002,86,7,2571.55,2.0794415416798357,7.852652903865288,2,Loyal Customers
17003,402,4,828.21,1.6094379124341003,6.720473440305597,3,Potential Loyalists
17004,46,4,2324.36,1.6094379124341003,7.751630144744858,2,Loyal Customers
17005,471,2,622.36,1.0986122886681098,6.435124201014116,3,Potential Loyalists
17006,5,8,1635.27,2.1972245773362196,7.400174540220455,2,Loyal Customers
17007,51,7,1120.1,2.0794415416798357,7.022065625159548,2,Loyal Customers
17008,429,1,81.36,0.6931471805599453,4.411099882159589,4,Needs Attention
17009,551,1,242.06,0.6931471805599453,5.493308326442654,4,Needs Attention
17010,18,1,195.36,0.6931471805599453,5.279949709189852,1,At Risk
17011,30,3,671.7,1.3862943611198906,6.51129946503156,1,At Risk
17012,725,1,360.61,0.6931471805599453,5.890566283002889,4,Needs Attention
17014,8,3,583.4300000000001,1.3862943611198906,6.370637013261223,1,At Risk
17015,29,3,1838.6100000000001,1.3862943611198906,7.5173088716153345,2,Loyal Customers
17016,577,1,552.4,0.6931471805599453,6.316081067352825,4,Needs Attention
17017,3,29,12576.99,3.4011973816621555,9.439703740064175,0,Champions
17018,41,6,2287.7,1.9459101490553132,7.735739249764293,2,Loyal Customers
17019,11,11,3602.29,2.4849066497880004,8.18960259599089,2,Loyal Customers
17020,542,2,935.62,1.0986122886681098,6.842277650354465,3,Potential Loyalists
17021,442,6,1182.22,1.9459101490553132,7.07599481456678,3,Potential Loyalists
17022,31,2,260.0,1.0986122886681098,5.564520407322694,1,At Risk
17023,417,3,800.18,1.3862943611198906,6.6860856409239275,3,Potential Loyalists
17024,45,3,95.85,1.3862943611198906,4.573163389853005,1,At Risk
17025,61,5,1349.67,1.791759469228055,7.208356044614497,2,Loyal Customers
17026,185,3,175.82999999999998,1.3862943611198906,5.175188819066886,1,At Risk
17027,79,9,1310.63,2.302585092994046,7.179025917535996,2,Loyal Customers
17028,581,3,1593.83,1.3862943611198906,7.3745224264664655,3,Potential Loyalists
17029,111,7,2137.3,2.0794415416798357,7.66776639979559,2,Loyal Customers
17030,64,1,146.87,0.6931471805599453,4.996333509385396,1,At Risk
17031,12,6,2773.85,1.9459101490553132,7.928351970665508,2,Loyal Customers
17032,548,8,2984.32,2.1972245773362196,8.001462222760972,3,Potential Loyalists
17033,86,4,1332.79,1.6094379124341003,7.195779792794182,2,Loyal Customers
17034,16,5,1276.42,1.791759469228055,7.152597697807804,2,Loyal Customers
17035,246,4,613.59,1.6094379124341003,6.420955378818814,3,Potential Loyalists
17036,383,1,176.9,0.6931471805599453,5.18122159467179,4,Needs Attention
17037,88,1,1267.32,0.6931471805599453,7.145448469088846,1,At Risk
17038,30,2,743.17,1.0986122886681098,6.612269503355827,1,At Risk
17039,604,1,1954.99,0.6931471805599453,7.578651738107256,3,Potential Loyalists
17040,138,2,463.25,1.0986122886681098,6.140423200232815,1,At Risk
17041,27,6,1655.2,1.9459101490553132,7.4122811005996,2,Loyal Customers
17042,3,5,1036.58,1.791759469228055,6.944646357565886,2,Loyal Customers
17043,32,8,2593.65,2.1972245773362196,7.861206911744419,2,Loyal Customers
17044,25,12,11962.3,2.5649493574615367,9.389598909178215,0,Champions
17045,113,5,827.6800000000001,1.791759469228055,6.7198340733776885,2,Loyal Customers
17046,157,5,1906.07,1.791759469228055,7.5533233117961665,2,Loyal Customers
17047,85,6,2289.23,1.9459101490553132,7.736407528186082,2,Loyal Customers
17048,118,7,2071.68,2.0794415416798357,7.636597734866534,2,Loyal Customers
17049,3,19,9942.53,2.995732273553991,9.204677367391316,0,Champions
17050,96,11,4648.59,2.4849066497880004,8.444534322651009,0,Champions
17051,194,4,706.49,1.6094379124341003,6.561723495141885,2,Loyal Customers
17052,28,1,399.09,0.6931471805599453,5.9916895217992785,1,At Risk
17053,131,1,498.48,0.6931471805599453,6.213567557246944,1,At Risk
17054,28,5,1356.33,1.791759469228055,7.213274813763555,2,Loyal Customers
17055,446,1,232.85,0.6931471805599453,5.454679884171895,4,Needs Attention
17056,738,1,128.60000000000002,0.6931471805599453,4.864452783918175,4,Needs Attention
17057,596,1,294.74,0.6931471805599453,5.689480689945341,4,Needs Attention
17058,82,3,1179.89,1.3862943611198906,7.074023670453844,2,Loyal Customers
17059,30,9,4864.57,2.302585092994046,8.489939151169136,2,Loyal Customers
17060,266,1,234.24,0.6931471805599453,5.460606269591755,1,At Risk
17061,74,11,5232.2300000000005,2.4849066497880004,8.56278395725042,0,Champions
17062,314,6,889.75,1.9459101490553132,6.792063804485945,3,Potential Loyalists
17063,21,13,3638.53,2.6390573296152584,8.199609831414847,0,Champions
17064,59,3,855.45,1.3862943611198906,6.752795938943994,1,At Risk
17065,638,2,194.7,1.0986122886681098,5.27658287440203,4,Needs Attention
17066,726,1,228.34,0.6931471805599453,5.4352056186101585,4,Needs Attention
17067,725,3,454.54,1.3862943611198906,6.121483528431717,4,Needs Attention
17068,12,47,8987.68,3.871201010907891,9.103721286874213,0,Champions
17069,28,14,5517.2300000000005,2.70805020110221,8.615812435677327,0,Champions
17070,114,2,437.42,1.0986122886681098,6.083177355031181,1,At Risk
17071,28,13,3793.71,2.6390573296152584,8.241363270572567,0,Champions
17072,625,1,273.35,0.6931471805599453,5.614404663504985,4,Needs Attention
17073,18,4,1446.09,1.6094379124341003,7.277309922347601,2,Loyal Customers
17074,563,1,203.05,0.6931471805599453,5.318365061851814,4,Needs Attention
17075,18,10,2236.63,2.3978952727983707,7.713172549019897,2,Loyal Customers
17076,36,6,1242.75,1.9459101490553132,7.1258862884728025,2,Loyal Customers
17077,578,1,306.0,0.6931471805599453,5.726847747587197,4,Needs Attention
17078,36,2,378.2,1.0986122886681098,5.938063770380866,1,At Risk
17079,78,1,118.80000000000001,0.6931471805599453,4.785823685681349,1,At Risk
17080,22,7,957.53,2.0794415416798357,6.865400860900437,2,Loyal Customers
17081,25,6,949.39,1.9459101490553132,6.856872426667503,2,Loyal Customers
17082,33,6,4732.03,1.9459101490553132,8.4623208683607,2,Loyal Customers
17083,109,9,4049.79,2.302585092994046,8.306667202806915,2,Loyal Customers
17084,35,3,5001.21,1.3862943611198906,8.517635093763012,2,Loyal Customers
17085,123,28,7847.67,3.367295829986474,8.968099369670528,0,Champions
17086,7,6,2050.08,1.9459101490553132,7.626121762674929,2,Loyal Customers
17087,738,1,221.53,0.6931471805599453,5.405061923978025,4,Needs Attention
17088,28,4,1991.01,1.6094379124341003,7.596899458212264,2,Loyal Customers
17089,386,1,128.45,0.6931471805599453,4.8632947061975464,4,Needs Attention
17090,4,13,3080.1800000000003,2.6390573296152584,8.033067919480203,0,Champions
17091,3,19,7495.75,2.995732273553991,8.922224872275047,0,Champions
17092,50,11,5511.41,2.4849066497880004,8.61475719309121,0,Champions
17093,593,1,235.88,0.6931471805599453,5.467553683793335,4,Needs Attention
17094,322,2,402.20000000000005,1.0986122886681098,5.999432716757159,3,Potential Loyalists
17095,23,7,2572.25,2.0794415416798357,7.852924970406669,2,Loyal Customers
17096,15,11,3697.93,2.4849066497880004,8.215798867619869,0,Champions
17097,2,9,1143.36,2.302585092994046,7.0426008077513895,2,Loyal Customers
17098,382,3,591.0699999999999,1.3862943611198906,6.383624871137068,3,Potential Loyalists
17099,533,1,582.17,0.6931471805599453,6.368478739042131,4,Needs Attention
17100,18,2,971.74,1.0986122886681098,6.880116831678181,1,At Risk
17101,10,7,2507.05,2.0794415416798357,7.827260837758234,2,Loyal Customers
17102,262,1,25.5,0.6931471805599453,3.2771447329921766,4,Needs Attention
17103,722,1,424.3,0.6931471805599453,6.052794802259588,4,Needs Attention
17104,424,1,474.03,0.6931471805599453,6.163377959935002,4,Needs Attention
17105,159,2,665.78,1.0986122886681098,6.50246015642561,1,At Risk
17106,389,1,481.58,0.6931471805599453,6.179146710144033,4,Needs Attention
17107,33,10,16052.72,2.3978952727983707,9.683695877403258,0,Champions
17108,664,1,174.95,0.6931471805599453,5.170199863767594,4,Needs Attention
